time,12901,13217,16211,13745,46884,13435,25741,24002,total,guo1,guo2,guo3,guo4,guo5,guo6,guo7,guo8
2020/6/6 6:00,11.25,13.25,1.716666667,-0.083333333,-0.833333333,0.333333333,-17.41666667,12.91666667,2.34197695,10.25,6.5,11.25,12.33333333,-9.166666667,0.5,-4.666666667,13.75
2020/6/6 7:00,41.38333333,18.08333333,-0.234848485,5.566666667,1.2,0.833333333,-11.65,26.41666667,10.31990462,16.5,30.33333333,27,0.166666667,18.66666667,29.41666667,15.83333333,34.16666667
2020/6/6 8:00,49.45,29.66666667,7.984848485,15.43333333,9.883333333,-0.083333333,18.15,38.83333333,21.04467871,43.75,48.66666667,41.25,50.08333333,45.75,44,44.83333333,34.91666667
2020/6/6 9:00,7.833333333,33,6.083333333,8.666666667,7.833333333,6.833333333,15.5,9.166666667,11.86458333,31.3333333,9.083333333,-1,30.08333333,33.41666667,20.58333333,33.58333333,27
2020/6/6 10:00,3,17.08333333,19.66666667,9.583333333,-1.25,13,5.333333333,8.333333333,9.34375,8.5,21.5,21.08333333,13.41666667,16.5,21.91666667,14.41666667,17
2020/6/6 11:00,12.83333333,8.333333333,43.58333333,30.58333333,11.33333333,33.25,37.41666667,15.83333333,22.02272727,11,14.91666667,20,9.25,18.58333333,19,15.66666667,17.08333333
2020/6/6 12:00,-0.25,13.25,31.33333333,29.16666667,78.25,52.25,-21.33333333,12.78571429,25.91133866,0.1666667,2.5,-3.416666667,-1.5,6.25,19.58333333,7.416666667,-3.583333333
2020/6/6 13:00,9.5,2.916666667,-7.833333333,26.75,-20,24.16666667,30.91666667,-27.11904762,5.555517399,10.1666667,12.66666667,11,6,4.75,-7.083333333,3.333333333,11.5
2020/6/6 14:00,2.333333333,9.416666667,-9.166666667,-54.08333333,-18.5,-1,4.916666667,17.56060606,-6.100109649,6.8333333,1.166666667,8.916666667,11.33333333,19.25,14.41666667,15.41666667,3.75
2020/6/6 15:00,-4.583333333,-2.333333333,-44,-50.5,-21,-56,4.5,-1.227272727,-21.85822368,-3.9166667,-7.083333333,-14.25,-5.666666667,-11.66666667,-0.25,-5.5,-8.416666667
2020/6/6 16:00,-11.5,-12.5,-8,-9.083333333,-15.5,-15.91666667,-14.08333333,-10.83333333,-12.17708333,-5.9166666,-5.916666667,-12.33333333,-10.33333333,-24.5,-20.91666667,-24.66666667,-0.916666667
2020/6/6 17:00,-10.91666667,-18.66666667,-10.08333333,2,-14.41666667,-41.66666667,20.75,-10.58333333,-10.44791667,-10.3333334,-9.166666667,-7.333333333,-14.25,-27.16666667,-29.16666667,-29.33333333,-11.5
2020/6/6 18:00,-26.41666667,-17.75,-16.08333333,-8.916666667,-7,-4.583333333,9.333333333,-8.583333333,-10,-40.3333333,-18.08333333,-23.25,-12.83333333,-22.75,-23.66666667,-17.16666667,-21.66666667
2020/6/6 19:00,-28.75,-28.91666667,0.833333333,1.666666667,-6.333333333,0.166666667,-1.5,-12.66666667,-8.927302632,1.66666667,-12.91666667,-6.666666667,-8.583333333,-20.25,-49.91666667,-23.58333333,-17.5
2020/6/6 20:00,-5.5,-21.83333333,-10.08333333,1.333333333,1.75,-3.75,-12.83333333,-15.25,-8.781030702,-3.25,-9.583333333,-0.583333333,-23.58333333,-8.5,-4.583333333,-6.166666667,-20.5
2020/6/6 21:00,-9,-10.33333333,0.25,-2.166666667,-2.25,-1.583333333,-4.166666667,-11.58333333,-5.104166667,0.25,-10.41666667,-3.583333333,6.333333333,-7.833333333,-0.5,-8,-4.083333333
2020/6/6 22:00,-13.25,-1.666666667,-3.666666667,-3.25,1.5,6.25,-11.75,-6,-4.062171053,-25.25,-8.5,-2.75,4.25,-5.75,7.666666667,-5.75,-24.66666667
2020/6/6 23:00,8.666666667,2.916666667,0.916666667,1.333333333,-5.454545455,-0.666666667,-8.75,-9.5,-0.873684211,-5.16666667,-28.58333333,-18.66666667,-8.75,-4.833333333,-22.08333333,-6,-1.166666667
2020/6/7 0:00,1.416666667,-17,0.5,3.666666667,0.204545455,-2.916666667,-12.41666667,-17.59090909,-5.747368421,-3.91666667,-12.58333333,1.416666667,-16.16666667,-24.58333333,-28.25,-1.666666667,1.75
2020/6/7 1:00,-14.58333333,-9.25,6.916666667,9.333333333,0.25,-4.666666667,-18.08333333,-13.49242424,-5.577192982,8.75,-1.75,-5.333333333,7.583333333,-11.83333333,-9.166666667,-16.33333333,-34.66666667
2020/6/7 2:00,-8.916666667,1,4.916666667,3.25,0.416666667,0.666666667,-1.75,-6.666666667,-0.885416667,-16.58333333,-2.583333333,-17.58333333,-16.5,-18.90909091,-4.083333333,-26.58333333,-7.75
2020/6/7 3:00,-10.75,-3.666666667,-9.333333333,-7.166666667,-0.416666667,-4.583333333,2.5,-0.583333333,-4.25,-34.16666667,-20.41666667,-9.75,-14.75,4.492424242,3.75,-1.75,-7.666666667
2020/6/7 4:00,-5.75,-1.75,-3.666666667,-5.166666667,-0.416666667,2.5,2.416666667,1.916666667,-1.239583333,-3,-2.166666667,-17.08333333,-31.08333333,-0.083333333,1.333333333,3.25,-0.5
2020/6/7 5:00,19.5,0.25,0.25,-7.75,-0.833333333,-2.75,-26.83333333,1.666666667,-2.0625,-1.166666666,3,1.916666667,3,4.333333333,7.333333333,1.5,4.5
2020/6/7 6:00,13.08333333,12.83333333,-2.916666667,-1.333333333,2.083333333,2.333333333,-8.166666667,12.41666667,3.791666667,9.333333333,7.583333333,9.583333333,6.75,12.58333333,14.83333333,10.41666667,3.166666667
2020/6/7 7:00,18.16666667,15.25,0.916666667,1.75,-0.916666667,-2.583333333,-3.916666667,30.16666667,7.354166667,4.08333333,7.333333333,6.333333333,12.58333333,13.25,15.58333333,10.16666667,15.41666667
2020/6/7 8:00,17.58333333,14.91666667,-0.166666667,0.166666667,2.083333333,-1.5,7.25,18.33333333,14.64015152,15.66666667,25.33333333,11.33333333,6.25,8.166666667,28.41666667,12,23.5
2020/6/7 9:00,44.44444444,51.33333333,24.66666667,18.44444444,9.777777778,8,29.75,30.66666667,20.75061425,24.08333333,41.33333333,66.16666667,29.5,4,39.5,3.416666667,45.16666667
2020/6/7 10:00,36.47222222,30.16666667,-3.083333333,1.222222222,17.30555556,1,16.91666667,16.5,13.64048423,52.08333337,56.91666667,44.08333333,60.66666667,59.83333333,39.91666667,55.41666667,68.41666667
2020/6/7 11:00,45.41666667,34.66666667,5.333333333,6.083333333,-9.166666667,8.583333333,38,24.16666667,19.13541667,90.0833333,59.75,44.5,97.5,59.91666667,37.33333333,66.08333333,48.91666667
2020/6/7 12:00,31.66666667,41.66666667,-2.25,-0.25,9.992424242,8,31.41666667,10.66666667,17.20745614,46.25,42.41666667,38.41666667,30.75,54.25,44.33333333,44,40.5
2020/6/7 13:00,12.08333333,29.25,6.583333333,5.833333333,4.090909091,26.33333333,11.5,25.83333333,14.34462719,21.9166667,31.83333333,32.08333333,-0.083333333,55.83333333,60.16666667,61.33333333,23.66666667
2020/6/7 14:00,3.75,26.75,23.25,13.41666667,-8,12.75,35,7.583333333,14.3125,9.1666666,17.41666667,15.08333333,23.91666667,30.58333333,-15.5,28.58333333,8.333333333
2020/6/7 15:00,9.333333333,7,6.833333333,8.75,-4.083333333,-2.833333333,24.08333333,21.16666667,8.78125,10.25,3.583333333,2.083333333,-2.25,-10.75,29,-5.5,7.583333333
2020/6/7 16:00,-4.712121212,-17.41666667,-8.75,2.5,9.383333333,1.833333333,39.25,34.91666667,8.656586022,9.9166667,14,7.083333333,11.08333333,-6.416666667,-9.25,-6.583333333,12.33333333
2020/6/7 17:00,-19.28787879,-5.833333333,-9.833333333,-14.25,-6.572727273,-5,-16.58333333,-8,-10.93706848,-0.9166667,3.333333333,-56.16666667,-1.166666667,-9.416666667,-10.33333333,-20.91666667,7.916666667
2020/6/7 18:00,-2.583333333,-11.66666667,-8.583333333,-12.66666667,-3.393939394,-15.75,14.83333333,-26.66666667,-9.573684211,-6.5,-56.33333333,18.33333333,10.08333333,-18.91666667,-17.41666667,-30.58333333,-6.416666667
2020/6/7 19:00,-33.58333333,-27.75,-16.16666667,-9.75,-6.333333333,-13.75,-37.25,-6,-18.82291667,-11.1666666,19.33333333,0.083333333,-1.083333333,-26.33333333,-36.41666667,-35.08333333,-33.83333333
2020/6/7 20:00,-14.16666667,-43.83333333,6.25,-5.5,-7.5,-11.75,-32,-37,-18.1875,-36.1666667,-35.83333333,-0.416666667,-33.91666667,-54.33333333,-48.91666667,-38.08333333,-38.66666667
2020/6/7 21:00,-33.08333333,-13.58333333,2.666666667,0.583333333,0.916666667,-3,-5.583333333,-10.08333333,-7.645833333,-40.5833333,-57.75,-65.83333333,-26,-23.33333333,-45.83333333,-42.66666667,-39.66666667
2020/6/7 22:00,-15.25,-33.91666667,-3.666666667,5.833333333,-1.333333333,1.25,-32,-33.58333333,-14.08333333,-34.0833334,-19.91666667,-77.08333333,-60.58333333,27.75,5.75,43.83333333,-14.75
2020/6/7 23:00,18.41666667,-29.41666667,3.333333333,2.333333333,4.166666667,1.083333333,-23.66666667,-5.5,-3.65625,9.5,21.41666667,65.33333333,-12.08333333,-1,6.416666667,-5.75,19.75
2020/6/8 0:00,-52.91666667,-15.33333333,-6.166666667,-3.5,2.083333333,-2.25,-43.66666667,-41.91666667,-20.45833333,-9.5,-12.75,-14.25,-8.75,-36.08333333,-8.333333333,-44.58333333,-6.666666667
2020/6/8 1:00,-35.41666667,-8.416666667,2.75,-7.916666667,-3.916666667,-4.333333333,-12.33333333,-33.91666667,-12.9375,-37.6666666,-38.16666667,-27.91666667,-28.5,-74.83333333,-54.5,-45.75,-43.91666667
2020/6/8 2:00,-10.08333333,-28.25,-13.91666667,-3.416666667,-2.833333333,-2.833333333,-1.416666667,-22.08333333,-10.60416667,-41.9166667,-59.91666667,-38.91666667,-19.66666667,-24.66666667,-33.91666667,-34.75,-62
2020/6/8 3:00,-24.41666667,-3.666666667,2.583333333,-0.5,-0.333333333,-1.166666667,-2.583333333,-2.083333333,-4.020833333,-78.25,-63,-42.16666667,-40.75,-9.083333333,-32.83333333,3.416666667,-73
2020/6/8 4:00,-0.916666667,-2.083333333,3.106060606,4.083333333,-5.431818182,-1.378787879,-2.303030303,-4.75,-1.246376812,-8.583333333,-9.5,-33.58333333,-31,-19.33333333,-4.416666667,-19.16666667,-7.5
2020/6/8 5:00,-2.984848485,-0.96969697,-2.818181818,0,5.515151515,-1.454545455,-3.181818182,5.583333333,0.511880688,2.416666666,3.333333333,-4.333333333,-16.25,0.166666667,0.083333333,1.25,5.833333333
2020/6/8 6:00,13.23484848,15.13636364,-1.787878788,2.166666667,13.25,-2.416666667,0.818181818,5.333333333,7.534883721,5.083333334,10.91666667,17,11.33333333,14.25,11.75,15.66666667,10.83333333
2020/6/8 7:00,26.5,31.5,2.5,-3.083333333,-11.75,0.75,-21.58333333,43.5,4.280984952,32.33333333,22.66666667,11.25,12.91666667,14,18,3.666666667,24.5
2020/6/8 8:00,37,46,0.333333333,2.333333333,-3.666666667,1.916666667,17.66666667,52.33333333,16.20311021,41.25,44.5,41.91666667,44.5,29.08333333,25.41666667,28.66666667,45.5
2020/6/8 9:00,41.41666667,48.66666667,3.583333333,2.75,6.083333333,86.33333333,39.91666667,37.41666667,33.49582027,52.1666667,57.66666667,44.41666667,53.33333333,70.5,72.33333333,60.83333333,41.33333333
2020/6/8 10:00,31.83333333,27.91666667,2.333333333,1.166666667,-5.416666667,-87.5,45.45454545,28.25,-0.351731602,61.6666666,53,63.08333333,63.08333333,29.16666667,37.41666667,38.16666667,56.66666667
2020/6/8 11:00,31.08333333,20.58333333,13.75,5.666666667,3,-2.5,7.128787879,24.72727273,14.18472445,31.75,39.25,37.33333333,27.16666667,53.16666667,40.58333333,52.66666667,48.41666667
2020/6/8 12:00,25.16666667,-241.1666667,-0.53030303,1.916666667,-2.25,1.416666667,4.583333333,18.60606061,-0.600243671,23.3333334,26.08333333,9.666666667,23.75,20.75,29.83333333,25,18.16666667
2020/6/8 13:00,1.5,0,3.613636364,4.416666667,0.5,1.666666667,9.833333333,10.25,3.736947791,14.8333333,18.33333333,27.91666667,-11.08333333,36.75,5.416666667,35.25,35.83333333
2020/6/8 14:00,19.58333333,0,17.33333333,16.83333333,10,25.08333333,16.33333333,-0.166666667,15,-3.25,13.75,-9.75,-0.833333333,-7.833333333,35.33333333,-5.416666667,6.166666667
2020/6/8 15:00,-1.590909091,0,3.416666667,21.91666667,14.75,8.666666667,22.25,3.416666667,8.817269076,10.6666667,-8.166666667,2.583333333,26.91666667,-9.583333333,-26.25,-7.666666667,-11.33333333
2020/6/8 16:00,-24.57575758,0,24.58333333,0.166666667,5.583333333,34.91666667,20.41666667,-12.16666667,8.575588067,-22.3333334,-24.75,-12.41666667,-32.58333333,-20.16666667,-18,-20.75,-18.5
2020/6/8 17:00,-27.33333333,0,-16,-16.91666667,-1.583333333,-12.58333333,70.58333333,-5,-1.261904762,-23.0833333,-27.91666667,-40.33333333,-9.5,-11.08333333,-22.41666667,-15.58333333,-25.25
2020/6/8 18:00,-25.5,0,-26.58333333,-13.66666667,2.166666667,-8.583333333,-22.25,7.416666667,-11.39802065,-68.1666667,-30.33333333,2.083333333,-17.75,-27.58333333,-33.75,-18.5,-31.66666667
2020/6/8 19:00,3.75,0,-4.833333333,-10.66666667,-18.41666667,-2.666666667,-21.58333333,-10,-10.23293173,24.1666667,19.83333333,8.916666667,-7.666666667,11.75,23.25,22.08333333,19.66666667
2020/6/8 20:00,-16.08333333,0,0.5,-8.333333333,-7.310606061,-5.083333333,-64.33333333,-51.25,-20.73092369,23.0833333,3.666666667,-5.25,4.666666667,-21.58333333,7.333333333,-12.83333333,-16.66666667
2020/6/8 21:00,-26.91666667,0,-10.91666667,-1.75,-3.606060606,-11.91666667,-27.58333333,-26.75,-16.60240964,-49.6666666,-58,-58.16666667,-43.75,-50.5,-67.66666667,-60.25,-44.66666667
2020/6/8 22:00,-26.66666667,0,-4.583333333,-4.916666667,-2.833333333,-7.333333333,-13,-14.66666667,-10.57142857,-43.1666667,-45,-31.58333333,-34.75,-22.33333333,-35.5,-25.58333333,-33.41666667
2020/6/8 23:00,-18.5,0,-6.166666667,0.5,-2.833333333,-10.75,-28.58333333,-19.41666667,-12.25,2,-18.25,2.166666667,-4.083333333,-27.25,-19.41666667,-26.33333333,-21.91666667
2020/6/9 0:00,-14.25,0,-3.916666667,2.5,-1,-5.916666667,-22.33333333,-7.333333333,-7.464285714,-1.25,-2.5,-4,-5,-0.333333333,-7.5,-9.75,-8.916666667
2020/6/9 1:00,-4.833333333,0,4.333333333,-4,0.333333333,-1.333333333,16.66666667,-10.3030303,-0.280550775,-6.8333333,-14.91666667,-8.5,-9.416666667,-8.583333333,-8.333333333,-14.83333333,-18.33333333
2020/6/9 2:00,-14.25,0,-0.166666667,-2.666666667,-0.75,0.333333333,-5.666666667,-2.53030303,-3.267068273,-5.6666667,-7.666666667,-5.416666667,-7,4.583333333,-2.916666667,6.25,-7.833333333
2020/6/9 3:00,-9.333333333,0,-5.583333333,-2.25,2.5,-1.666666667,-9.166666667,-2.083333333,-3.94047619,-44.08333333,-5.416666667,-30.58333333,-9.833333333,-1.166666667,1.833333333,1.916666667,4.5
2020/6/9 4:00,-1.833333333,0,5.583333333,5.166666667,-1.333333333,-0.166666667,-8.5,-2.583333333,-0.523809524,4.58333333,-8.583333333,-5.416666667,-28.91666667,-20.83333333,-17.58333333,-14.16666667,-24.83333333
2020/6/9 5:00,6.75,0,1.931818182,2.083333333,3.333333333,0.25,-13.58333333,-8,-0.774670109,-28.83333333,-10.58333333,-15.08333333,-4.5,-4.166666667,3.25,-7.5,0.25
2020/6/9 6:00,2.583333333,0,6.272727273,-2.5,-2.083333333,3.833333333,-11,-23.25,-3.855421687,12.08333333,18.16666667,3,5.333333333,1.416666667,-16.58333333,8.25,-0.666666667
2020/6/9 7:00,-1.416666667,0,2.212121212,4,-1,0.75,10.58333333,2.666666667,2.40390132,-7.08333333,-13.58333333,2.333333333,-3.25,-19.66666667,8.25,-18.83333333,5.25
2020/6/9 8:00,-5.5,0,1,1.583333333,0.75,-1.166666667,22.75,10.08333333,4.214285714,11.16666666,2.047619048,0,-0.916666667,10.16666667,-2.5,5.833333333,-11.83333333
2020/6/9 9:00,-5.833333333,0,-2,5.25,0.333333333,-1.25,-1,5.833333333,0.19047619,-9.5,0,-2.583333333,-3.5,-0.583333333,-4.166666667,-4.333333333,-7.083333333
2020/6/9 10:00,-0.833333333,0,7.083333333,12.25,7.583333333,10.5,-5.916666667,5.333333333,5.142857143,11.58333334,0,13.75,11.16666667,7.166666667,7.583333333,5.25,10
2020/6/9 11:00,6.916666667,73.2,19.41666667,24.58333333,19.41666667,21.66666667,-1.75,7.75,14.76342452,-1.66666667,0,90.75,-4.166666667,4.75,2.5,6.25,22.33333333
2020/6/9 12:00,3.166666667,5.05,12.83333333,10.16666667,37.66666667,36.08333333,-11.91666667,8.325757576,12.71802912,12.75,0,-86.75,9.333333333,4.583333333,2.25,3.833333333,13.83333333
2020/6/9 13:00,14.16666667,-1.5,27.66666667,8.5,6.333333333,9.416666667,8.75,-0.492424242,9.192653509,14.25,0,19.41666667,16.83333333,14.33333333,14.91666667,13.66666667,12.83333333
2020/6/9 14:00,0.916666667,16.91666667,-3,4.833333333,-19.58333333,3.083333333,7.333333333,1.5,1.5,2.66666667,6.333333333,0.666666667,3.333333333,-3.666666667,0.666666667,-0.166666667,3.75
2020/6/9 15:00,8.25,11.5,-34.16666667,-21.91666667,-1.166666667,-25.16666667,6,1.833333333,-7.176177536,-7.16666667,-6.333333333,-7.75,-8.25,-2.583333333,3.166666667,-5.416666667,-4.583333333
2020/6/9 16:00,-12.33333333,-8.75,-9.583333333,-26,-19.41666667,-11.33333333,-9.25,3.25,-14.24526854,4.25,-14.69047619,5,2,3.416666667,17.41666667,-0.416666667,-9.5
2020/6/9 17:00,-14.41666667,-13.91666667,-18.75,-1,-18.33333333,5.25,-3.333333333,-94,-9.514565826,-11.5,4.857142857,-4.916666667,-1.333333333,7.666666667,-10.58333333,6.083333333,-6.833333333
2020/6/9 18:00,5.916666667,-3.583333333,23.91666667,-1.333333333,5.916666667,-22.5,6.833333333,95,3.324302135,-3.08333333,-8.166666667,-16.08333333,-15.08333333,-24.41666667,-20.5,-17.41666667,-0.416666667
2020/6/9 19:00,4.833333333,-15.5530303,-33.99242424,-26,-5.5,-19.5,-11.33333333,-5.333333333,-10.80961115,3.16666666,-5.75,13.16666667,13,11.08333333,8.083333333,13.66666667,3.833333333
2020/6/9 20:00,-3.5,-2.28030303,3.159090909,-1.916666667,-11.66666667,5,-12.08333333,-1.416666667,-3.287012411,-1.5,1.666666667,8.333333333,8.5,0.083333333,-13.66666667,-3.666666667,-0.416666667
2020/6/9 21:00,-6.75,2.007575758,-10.15909091,3.416666667,0,-9.25,-3.833333333,-13.66666667,-4.670434397,4.66666667,5.083333333,-10.5,-9.666666667,-17.33333333,-12.5,-14.58333333,-1.25
2020/6/9 22:00,-1.416666667,0.159090909,-2.007575758,-5.666666667,-5.166666667,-3.333333333,-9.083333333,0.598484848,-3.713885778,-6.41666667,-12.41666667,-3.583333333,-22.58333333,6.25,36.41666667,-2.75,-6.083333333
2020/6/9 23:00,-14.5,5.916666667,0.5,0.583333333,0.25,-1,-9,-10.59848485,-3.115679825,-13.16666666,2.583333333,-4.5,11.16666667,-15.66666667,-30.08333333,-10.08333333,-17.33333333
2020/6/10 0:00,-7.666666667,-16.41666667,-4.416666667,-2.166666667,-0.416666667,2.583333333,12.25,-3.833333333,-2.510416667,-5.41666667,-2.416666667,-15.08333333,-12.75,-11.75,-9.166666667,-7.75,-3.083333333
2020/6/10 1:00,-6.083333333,-11.5,1.333333333,-0.916666667,0.583333333,-0.25,-1.25,-6.666666667,-3.09375,-1.33333333,-12.58333333,-9.75,-5.833333333,-5,2.416666667,-4,-7.25
2020/6/10 2:00,-5.333333333,0.833333333,-0.75,0.666666667,-0.5,-1.5,-10.75,-16.33333333,-4.208333333,-17.08333334,-27.08333333,-0.333333333,-18.33333333,-1.5,5.083333333,-2.5,-8.916666667
2020/6/10 3:00,-3.583333333,-6.992424242,0,1.25,-0.083333333,3.583333333,-12.75,-10.08333333,-3.703399123,-11.75,-12.08333333,-16.5,-10.16666667,5.833333333,-3.25,-0.083333333,-21.16666667
2020/6/10 4:00,-6,1.159090909,-2.333333333,0.916666667,-0.333333333,-0.583333333,-6.333333333,-8.583333333,-2.640350877,-7.33333333,-3.833333333,-13.41666667,2.166666667,-21.5,-23,-13.41666667,-10.91666667
2020/6/10 5:00,-3.833333333,-9.083333333,0.833333333,0.75,0.166666667,-2.083333333,1.083333333,-3,-1.895833333,10.25,-1,1.25,-3.083333333,5.5,-13.58333333,-1.666666667,3.333333333
2020/6/10 6:00,-2.833333333,-6.75,1.25,0.916666667,1.083333333,-4.25,10.75,-1.166666667,-0.125,3.83333333,5.666666667,0.833333333,0.583333333,-3.666666667,0,-2.833333333,6.333333333
2020/6/10 7:00,5,26,-0.666666667,-1.75,-0.333333333,2.5,-20.33333333,3.333333333,1.71875,25.16666667,30.33333333,26.75,34.75,-2.833333333,0.666666667,-7.916666667,10.83333333
2020/6/10 8:00,27,24.08333333,9.166666667,3.166666667,3,4.333333333,-9.628787879,25.66666667,10.78453947,4.5,14.08333333,10,6.916666667,68.5,76.08333333,68.58333333,43.58333333
2020/6/10 9:00,2.583333333,0.916666667,11.83333333,13.08333333,12.58333333,6.75,12.62878788,46.41666667,13.41337719,15.16666667,23.75,10.41666667,-14.16666667,-24.75,-10.5,-18.83333333,7.833333333
2020/6/10 10:00,11,40.91666667,27.75,27.83333333,44.83333333,22.08333333,1.666666667,21,25.3375,18.66666666,1.833333333,18,24.41666667,-2.916666667,7.666666667,30.66666667,7.333333333
2020/6/10 11:00,23,27,37.66666667,24.08333333,51.5,39.41666667,-7.083333333,27.58333333,27.19375,18.16666667,2.916666667,29.16666667,130.75,163.9166667,36.58333333,33.25,22.83333333
2020/6/10 12:00,22.16666667,16.25,11.16666667,20.5,5.583333333,43.25,45.33333333,24.91666667,23.64583333,29.6666667,43.08333333,26.41666667,-65.41666667,-79.41666667,28.66666667,10,34.41666667
2020/6/10 13:00,32.5,20.33333333,-27.58333333,14.25,-22.41666667,6,22.75,23,8.604166667,37.0833333,38.91666667,22.66666667,25.41666667,19.25,11.16666667,21.25,24.91666667
2020/6/10 14:00,15.6,11.08333333,-24.73333333,-15.55,-20.96666667,2.466666667,64.43181818,15.16666667,8.043800201,-3.5833333,-7.083333333,-4,-3.75,26,15.91666667,25.25,5.833333333
2020/6/10 15:00,-10.68333333,-5.666666667,10.9,-27.2,2.8,-77.21666667,-12.51515152,-13.91666667,-18.7938002,-18.0833334,-10.75,-20,-16,-10.08333333,226.5833333,190.1742424,-18.25
2020/6/10 16:00,-4.5,-1.5,16.33333333,-6.916666667,-40.25,7.666666667,19.58333333,-18.58333333,-3.520833333,-3.6666666,-10.66666667,-3.5,-6.083333333,-11.75,-129.5833333,-216.2575758,-7.166666667
2020/6/10 17:00,-7.333333333,-2.378787879,-30.91666667,26.08333333,-11.08333333,6.083333333,7.916666667,-3.5,-2.565899123,-1,-5.25,2.25,1.416666667,-19.25,-120,-17.83333333,3.75
2020/6/10 18:00,-17.91666667,-22.28787879,-22.83333333,-13.41666667,2.378787879,-35.83333333,-5,9.666666667,-11.78947368,30.5833333,30.25,18.25,16.5,6.5,-5.833333333,-1,29
2020/6/10 19:00,22.75,-24.08333333,-8.666666667,-30.83333333,-7.878787879,-17.16666667,-27.75,-13.5,-14.08212719,-13.75,-5.75,-13.5,27.5,-9.75,41.75,-7.166666667,-13.75
2020/6/10 20:00,-16.5,4.333333333,-5.833333333,-14.66666667,-8.25,-6.166666667,-16.33333333,-27.41666667,-16.74526515,-0.6666667,6.083333333,7.583333333,11.5,-24.5,-24.41666667,-30.25,7.75
2020/6/10 21:00,19,-21.23484848,-5.166666667,-8.833333333,-8.833333333,-1.75,-48.33333333,-33.75,-13.97348485,6.5833334,27.16666667,13.58333333,-47.58333333,-7.916666667,-46.58333333,-16,-17.58333333
2020/6/10 22:00,-37.5,-31.01515152,1.333333333,-3,-3.833333333,0.333333333,2.166666667,-101,-10.05952381,-19.1666667,-3.75,-27.83333333,-21.41666667,-5.333333333,1.583333333,-14.41666667,-30.75
2020/6/10 23:00,-34.41666667,-6.25,-1,-0.25,1,-3.25,-10.83333333,3,-9.455627706,-24.5833333,-46.16666667,-10.5,-25.83333333,7.166666667,1.083333333,18.33333333,-42.75
2020/6/11 0:00,-14.75,-5.583333333,-0.583333333,-4.583333333,1.916666667,-0.25,-8,1.583333333,-6.578598485,-37.33333337,-90.83333333,-26.58333333,-28.33333333,-29.5,-51.08333333,-17.08333333,-9.5
2020/6/11 1:00,-20.66666667,-11.33333333,0.083333333,-3.856060606,2.166666667,-2.166666667,-7.25,-2.583333333,-5.54747807,-4.83333333,-11.83333333,-38.16666667,2.916666667,-31.83333333,3.166666667,-33.08333333,-22.08333333
2020/6/11 2:00,-7.25,-2.916666667,0.25,-3.060606061,0.333333333,-1,-11.41666667,0,-3.285855263,-53.5,-19.66666667,-26.25,-14.58333333,-23.41666667,-20.58333333,-14.83333333,-29.08333333
2020/6/11 3:00,-4.166666667,-6.666666667,-0.166666667,2.333333333,-1.833333333,1.25,13,0,0.46875,-2.25,-1.666666667,-13.25,-15.83333333,-13.91666667,4.833333333,-17.08333333,14.66666667
2020/6/11 4:00,-4,-5.083333333,0.833333333,-1.25,-1.583333333,-0.166666667,-13.33333333,0.333333333,-3.03125,-9.91666667,-20,-9.666666667,-12.16666667,-6.083333333,-9.166666667,-2.25,-35.83333333
2020/6/11 5:00,4.75,-0.25,-0.666666667,0.75,-2,0.75,-0.333333333,2,0.753618421,-6.749999997,0.333333333,5.5,-8.083333333,-10.41666667,-43.91666667,-1.333333333,20.91666667
2020/6/11 6:00,1.083333333,21.16666667,4.25,0.916666667,1.416666667,1.492424242,-8.5,5.5,3.452631579,16.58333334,8.416666667,5.583333333,11.41666667,9.416666667,17.16666667,5.666666667,-15.75
2020/6/11 7:00,39.25,26.25,2.75,7.333333333,10.58333333,4.174242424,-10.08333333,19.66666667,12.325,14.58333333,26.58333333,19.75,15.5,14.16666667,13.41666667,12.58333333,19.91666667
2020/6/11 8:00,37.75,44.04545455,8.166666667,8.5,5.5,1.166666667,-2.166666667,42.16666667,17.41755319,49.41666667,50.33333333,84,59.33333333,25.25,43.66666667,17.75,27.66666667
2020/6/11 9:00,51.91666667,39.28787879,11.75,21.16666667,13.83333333,8.666666667,27.83333333,18.25,24.81161348,31.16666663,48,38.25,62.5,75.75,63.5,74.25,73.25
2020/6/11 10:00,-4.166666667,39.66666667,16.58333333,17.5,20.41666667,15.41666667,14.5,-12.33333333,13.44791667,35.3333334,7,11.25,-0.333333333,-22.33333333,-36.41666667,-19,-11.5
2020/6/11 11:00,-4.333333333,-40.58333333,7.916666667,21.41666667,33.91666667,19,6.833333333,13.50757576,7.282127193,-15.5833334,5.5,-34.41666667,-16.33333333,11.5,14.83333333,10.58333333,29.25
2020/6/11 12:00,3.583333333,4,8.333333333,7.25,8.666666667,4.333333333,-7.166666667,16.99242424,5.67620614,-1.25,-16.66666667,-8.583333333,-6.5,11,13.08333333,11.66666667,-6.916666667
2020/6/11 13:00,-5,-3.25,5,13.16666667,-2.416666667,3,35.33333333,6.833333333,6.583333333,8.75,0.166666667,15.75,-2.5,6,5.75,8.333333333,3.25
2020/6/11 14:00,-4.583333333,9.333333333,11.66666667,9.666666667,14.33333333,0.166666667,-0.583333333,-12.66666667,3.416666667,3.5,-1.416666667,-5.083333333,-10.16666667,1.833333333,4,2.666666667,-2.166666667
